type	tident	ident	Latitude	Longitude	y_proj	x_proj	comment	new_trk	new_seg	display	color	altitude	depth	temp	time	model	filename	ltime	desc	link
TRACK	2026-07-01 14:41:15	T1	-0.6331507768	-76.1531353556	9930003.51667827	371683.968965376		False	False			233.67			2026/07/01 11:02:12+00	garmin GPSMAP 65 Software Version 460		2026/07/01 06:02:12		
TRACK	2026-07-01 14:41:15	T1	-0.6331455801	-76.1531339306	9930004.09122285	371684.127427119		False	False			231.91			2026/07/01 11:02:32+00	garmin GPSMAP 65 Software Version 460		2026/07/01 06:02:32		
TRACK	2026-07-01 14:41:15	T1	-0.6331301574	-76.1531111319	9930005.79680857	371686.66433571		False	False			233.36			2026/07/01 11:02:52+00	garmin GPSMAP 65 Software Version 460		2026/07/01 06:02:52		
TRACK	2026-07-01 14:41:15	T1	-0.6331265531	-76.1531248782	9930006.19493345	371685.134408994		False	False			233.51			2026/07/01 11:03:12+00	garmin GPSMAP 65 Software Version 460		2026/07/01 06:03:12		
TRACK	2026-07-01 14:41:15	T1	-0.6331588235	-76.1530911829	9930002.62818719	371688.885182718		False	False			232.71			2026/07/01 11:03:32+00	garmin GPSMAP 65 Software Version 460		2026/07/01 06:03:32		
TRACK	2026-07-01 14:41:15	T1	-0.6331234518	-76.1530719884	9930006.53909975	371691.020486108		False	False			232.35			2026/07/01 11:03:52+00	garmin GPSMAP 65 Software Version 460		2026/07/01 06:03:52		
TRACK	2026-07-01 14:41:15	T1	-0.6331091188	-76.1530479323	9930008.12424721	371693.697358653		False	False			232.28			2026/07/01 11:04:12+00	garmin GPSMAP 65 Software Version 460		2026/07/01 06:04:12		
TRACK	2026-07-01 14:41:15	T1	-0.6331414729	-76.1530416459	9930004.54756929	371694.397773244		False	False			232.68			2026/07/01 11:04:32+00	garmin GPSMAP 65 Software Version 460		2026/07/01 06:04:32		
TRACK	2026-07-01 14:41:15	T1	-0.6331537943	-76.1530200206	9930003.18594037	371696.804775204		False	False			231.68			2026/07/01 11:04:52+00	garmin GPSMAP 65 Software Version 460		2026/07/01 06:04:52		
TRACK	2026-07-01 14:41:15	T1	-0.633093277	-76.1530248821	9930009.87617167	371696.26224659		False	False			231.17			2026/07/01 11:05:12+00	garmin GPSMAP 65 Software Version 460		2026/07/01 06:05:12		
