type	tident	ident	Latitude	Longitude	y_proj	x_proj	comment	new_trk	new_seg	display	color	altitude	depth	temp	time	model	filename	ltime	desc	link
TRACK	2026-06-10 17:00:53	T1	-0.6265913509	-76.1478654854	9930728.80782634	372270.297286211		False	False			252.72			2026/06/10 15:22:03+00	garmin GPSMAP 65 Software Version 460		2026/06/10 10:22:03		
TRACK	2026-06-10 17:00:53	T1	-0.6266040914	-76.1478426866	9930727.39988809	372272.834892245		False	False			252.24			2026/06/10 15:22:23+00	garmin GPSMAP 65 Software Version 460		2026/06/10 10:22:23		
TRACK	2026-06-10 17:00:53	T1	-0.6265919376	-76.1478697602	9930728.74286094	372269.821554376		False	False			252.39			2026/06/10 15:22:43+00	garmin GPSMAP 65 Software Version 460		2026/06/10 10:22:43		
TRACK	2026-06-10 17:00:53	T1	-0.6266006548	-76.147882333	9930727.77884601	372268.422528173		False	False			252.79			2026/06/10 15:23:03+00	garmin GPSMAP 65 Software Version 460		2026/06/10 10:23:03		
TRACK	2026-06-10 17:00:53	T1	-0.6266031694	-76.1478880327	9930727.50071167	372267.788264731		False	False			251.84			2026/06/10 15:23:23+00	garmin GPSMAP 65 Software Version 460		2026/06/10 10:23:23		
TRACK	2026-06-10 17:00:53	T1	-0.6266232859	-76.1478709336	9930725.27719913	372269.691725124		False	False			252.22			2026/06/10 15:23:43+00	garmin GPSMAP 65 Software Version 460		2026/06/10 10:23:43		
TRACK	2026-06-10 17:00:53	T1	-0.6266360264	-76.1478459556	9930723.86931405	372272.471856141		False	False			251.22			2026/06/10 15:24:03+00	garmin GPSMAP 65 Software Version 460		2026/06/10 10:24:03		
TRACK	2026-06-10 17:00:53	T1	-0.6266276445	-76.1478862725	9930724.79497088	372267.984751777		False	False			250.18			2026/06/10 15:24:23+00	garmin GPSMAP 65 Software Version 460		2026/06/10 10:24:23		
TRACK	2026-06-10 17:00:53	T1	-0.6266106293	-76.1479116697	9930726.67542456	372265.157864035		False	False			249.72			2026/06/10 15:24:43+00	garmin GPSMAP 65 Software Version 460		2026/06/10 10:24:43		
TRACK	2026-06-10 17:00:53	T1	-0.6266292371	-76.1479088198	9930724.61835507	372265.475482577		False	False			248.87			2026/06/10 15:25:03+00	garmin GPSMAP 65 Software Version 460		2026/06/10 10:25:03		
TRACK	2026-06-10 17:00:53	T1	-0.6266393792	-76.1479192972	9930723.49686493	372264.309689715		False	False			248.83			2026/06/10 15:25:23+00	garmin GPSMAP 65 Software Version 460		2026/06/10 10:25:23		
TRACK	2026-06-10 17:00:53	T1	-0.6266597472	-76.1479265895	9930721.24495354	372263.498617044		False	False			248.6			2026/06/10 15:25:43+00	garmin GPSMAP 65 Software Version 460		2026/06/10 10:25:43		
TRACK	2026-06-10 17:00:53	T1	-0.6266150717	-76.1479291879	9930726.18387886	372263.208356575		False	False			247.2			2026/06/10 15:26:03+00	garmin GPSMAP 65 Software Version 460		2026/06/10 10:26:03		
TRACK	2026-06-10 17:00:53	T1	-0.626622783	-76.1479371507	9930725.33118108	372262.322356743		False	False			247.11			2026/06/10 15:26:23+00	garmin GPSMAP 65 Software Version 460		2026/06/10 10:26:23		
TRACK	2026-06-10 17:00:53	T1	-0.6266234536	-76.1479015276	9930725.25791335	372266.286897474		False	False			247.8			2026/06/10 15:26:43+00	garmin GPSMAP 65 Software Version 460		2026/06/10 10:26:43		
TRACK	2026-06-10 17:00:53	T1	-0.6266098749	-76.1478825845	9930726.75953469	372268.394761887		False	False			248.11			2026/06/10 15:27:03+00	garmin GPSMAP 65 Software Version 460		2026/06/10 10:27:03		
TRACK	2026-06-10 17:00:53	T1	-0.6266016606	-76.1478837579	9930727.66761754	372268.26397423		False	False			247.77			2026/06/10 15:27:23+00	garmin GPSMAP 65 Software Version 460		2026/06/10 10:27:23		
