type	tident	ident	Latitude	Longitude	y_proj	x_proj	comment	new_trk	new_seg	display	color	altitude	depth	temp	time	model	filename	ltime	desc	link
TRACK	2026-07-15 15:20:55	T1	-0.62623973	-76.1449966952	9930767.75023028	372589.558678904		False	False			233.15			2026/07/15 11:49:19+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:49:19		
TRACK	2026-07-15 15:20:55	T1	-0.6262507942	-76.1450085975	9930766.52676709	372588.234330488		False	False			234.99			2026/07/15 11:49:39+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:49:39		
TRACK	2026-07-15 15:20:55	T1	-0.6262649596	-76.1450107768	9930764.96069518	372587.992136714		False	False			234.53			2026/07/15 11:49:59+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:49:59		
TRACK	2026-07-15 15:20:55	T1	-0.6262482796	-76.1450025626	9930766.80490886	372588.905898168		False	False			232.62			2026/07/15 11:50:19+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:50:19		
TRACK	2026-07-15 15:20:55	T1	-0.62626848	-76.1450041551	9930764.57166751	372588.729155543		False	False			232.6			2026/07/15 11:50:39+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:50:39		
TRACK	2026-07-15 15:20:55	T1	-0.6263030972	-76.1450253613	9930760.74413747	372586.369938215		False	False			233.18			2026/07/15 11:50:59+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:50:59		
TRACK	2026-07-15 15:20:55	T1	-0.626280047	-76.1450215895	9930763.29248405	372586.789147857		False	False			231.77			2026/07/15 11:51:19+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:51:19		
TRACK	2026-07-15 15:20:55	T1	-0.6262254808	-76.1449985392	9930769.32546866	372589.353114688		False	False			228.97			2026/07/15 11:51:39+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:51:39		
TRACK	2026-07-15 15:20:55	T1	-0.6262247264	-76.1449979525	9930769.40888365	372589.418390739		False	False			227.46			2026/07/15 11:51:59+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:51:59		
TRACK	2026-07-15 15:20:55	T1	-0.6262143329	-76.144995857	9930770.55796093	372589.651349464		False	False			226.66			2026/07/15 11:52:19+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:52:19		
TRACK	2026-07-15 15:20:55	T1	-0.6261849962	-76.1449746508	9930773.80171891	372592.010694459		False	False			226.11			2026/07/15 11:52:39+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:52:39		
TRACK	2026-07-15 15:20:55	T1	-0.6261673942	-76.1450349167	9930775.7461972	372585.303233482		False	False			225.59			2026/07/15 11:52:59+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:52:59		
TRACK	2026-07-15 15:20:55	T1	-0.6261866726	-76.1450384371	9930773.61483826	372584.91191114		False	False			225.85			2026/07/15 11:53:19+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:53:19		
TRACK	2026-07-15 15:20:55	T1	-0.6262093876	-76.1450129561	9930771.10426001	372587.748258752		False	False			225.53			2026/07/15 11:53:39+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:53:39		
TRACK	2026-07-15 15:20:55	T1	-0.6262015924	-76.1450484954	9930771.96517407	372583.792875893		False	False			227.97			2026/07/15 11:53:59+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:53:59		
TRACK	2026-07-15 15:20:55	T1	-0.6261886843	-76.1450503394	9930773.39215066	372583.587344064		False	False			230.15			2026/07/15 11:54:19+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:54:19		
TRACK	2026-07-15 15:20:55	T1	-0.6261763629	-76.1450541951	9930774.75421725	372583.157942846		False	False			230.63			2026/07/15 11:54:39+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:54:39		
TRACK	2026-07-15 15:20:55	T1	-0.6261934619	-76.1450570449	9930772.8638125	372582.841199449		False	False			230.01			2026/07/15 11:54:59+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:54:59		
TRACK	2026-07-15 15:20:55	T1	-0.6262176856	-76.145054698	9930770.18588142	372583.102972666		False	False			229.28			2026/07/15 11:55:19+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:55:19		
TRACK	2026-07-15 15:20:55	T1	-0.6262249779	-76.1450446397	9930769.3799447	372584.222544322		False	False			229.69			2026/07/15 11:55:39+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:55:39		
TRACK	2026-07-15 15:20:55	T1	-0.6262216251	-76.1450415384	9930769.75068017	372584.56760929		False	False			231.21			2026/07/15 11:55:59+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:55:59		
TRACK	2026-07-15 15:20:55	T1	-0.6261982396	-76.1450577993	9930772.33560797	372582.7573571		False	False			231.4			2026/07/15 11:56:19+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:56:19		
TRACK	2026-07-15 15:20:55	T1	-0.6261911988	-76.1450532731	9930773.11409533	372583.260911172		False	False			232.37			2026/07/15 11:56:39+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:56:39		
TRACK	2026-07-15 15:20:55	T1	-0.626184158	-76.1450460646	9930773.8926479	372584.062980373		False	False			232.35			2026/07/15 11:56:59+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:56:59		
TRACK	2026-07-15 15:20:55	T1	-0.6261955574	-76.1450174823	9930772.63311174	372587.244200671		False	False			232.41			2026/07/15 11:57:19+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:57:19		
TRACK	2026-07-15 15:20:55	T1	-0.6261700764	-76.1449995451	9930775.4505334	372589.239829412		False	False			231.53			2026/07/15 11:57:39+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:57:39		
TRACK	2026-07-15 15:20:55	T1	-0.626170747	-76.1450348329	9930775.37553915	372585.312640609		False	False			232.99			2026/07/15 11:57:59+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:57:59		
TRACK	2026-07-15 15:20:55	T1	-0.626192037	-76.1450349167	9930773.02187656	372585.30382857		False	False			234.04			2026/07/15 11:58:19+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:58:19		
TRACK	2026-07-15 15:20:55	T1	-0.6261741836	-76.1450328212	9930774.99566369	372585.536607157		False	False			233.98			2026/07/15 11:58:39+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:58:39		
TRACK	2026-07-15 15:20:55	T1	-0.6261668913	-76.1450024787	9930775.80258253	372588.91327002		False	False			233.09			2026/07/15 11:58:59+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:58:59		
TRACK	2026-07-15 15:20:55	T1	-0.6261860859	-76.1450521834	9930773.67936518	372583.38206121		False	False			232.98			2026/07/15 11:59:19+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:59:19		
TRACK	2026-07-15 15:20:55	T1	-0.6261717528	-76.1450535245	9930775.26389116	372583.232463082		False	False			231.87			2026/07/15 11:59:39+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:59:39		
TRACK	2026-07-15 15:20:55	T1	-0.6261282507	-76.145021338	9930780.07393505	372586.813471715		False	False			232.7			2026/07/15 11:59:59+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:59:59		
TRACK	2026-07-15 15:20:55	T1	-0.6261177734	-76.145014884	9930781.23238256	372587.531489103		False	False			233.19			2026/07/15 12:00:19+00	garmin GPSMAP 65 Software Version 460		2026/07/15 07:00:19		
TRACK	2026-07-15 15:20:55	T1	-0.6261342857	-76.145037096	9930779.40636829	372585.059898107		False	False			232.34			2026/07/15 12:00:39+00	garmin GPSMAP 65 Software Version 460		2026/07/15 07:00:39		
TRACK	2026-07-15 15:20:55	T1	-0.6261761952	-76.1449899897	9930774.77431768	372590.303404593		False	False			231.67			2026/07/15 12:00:59+00	garmin GPSMAP 65 Software Version 460		2026/07/15 07:00:59		
TRACK	2026-07-15 15:20:55	T1	-0.626184158	-76.1449858826	9930773.8941109	372590.760679024		False	False			230.6			2026/07/15 12:01:19+00	garmin GPSMAP 65 Software Version 460		2026/07/15 07:01:19		
TRACK	2026-07-15 15:20:55	T1	-0.6262151711	-76.1449724715	9930770.46586441	372592.253959005		False	False			230.87			2026/07/15 12:01:39+00	garmin GPSMAP 65 Software Version 460		2026/07/15 07:01:39		
TRACK	2026-07-15 15:20:55	T1	-0.6262636185	-76.1449390277	9930765.11070135	372595.977113732		False	False			230.03			2026/07/15 12:01:59+00	garmin GPSMAP 65 Software Version 460		2026/07/15 07:01:59		
TRACK	2026-07-15 15:20:55	T1	-0.6262532249	-76.1449377704	9930766.25976928	372596.116788558		False	False			229.81			2026/07/15 12:02:19+00	garmin GPSMAP 65 Software Version 460		2026/07/15 07:02:19		
TRACK	2026-07-15 15:20:55	T1	-0.6262186915	-76.144983368	9930770.07641086	372591.041364612		False	False			229.96			2026/07/15 12:02:39+00	garmin GPSMAP 65 Software Version 460		2026/07/15 07:02:39		
TRACK	2026-07-15 15:20:55	T1	-0.6261793803	-76.1449741479	9930774.42258234	372592.066526956		False	False			229.68			2026/07/15 12:02:59+00	garmin GPSMAP 65 Software Version 460		2026/07/15 07:02:59		
TRACK	2026-07-15 15:20:55	T1	-0.6261903606	-76.1449524388	9930773.20921159	372594.482813618		False	False			229.91			2026/07/15 12:03:19+00	garmin GPSMAP 65 Software Version 460		2026/07/15 07:03:19		
