type	tident	ident	Latitude	Longitude	y_proj	x_proj	comment	new_trk	new_seg	display	color	altitude	depth	temp	time	model	filename	ltime	desc	link
TRACK	2026-06-23 13:44:13	T1	-0.633506421	-76.1506821401	9929964.25994325	371956.998135964		False	False			224.51			2026/06/23 11:03:04+00	garmin GPSMAP 65 Software Version 460		2026/06/23 06:03:04		
TRACK	2026-06-23 13:44:13	T1	-0.6334645953	-76.150702592	9929968.88337855	371954.721000861		False	False			224.9			2026/06/23 11:03:24+00	garmin GPSMAP 65 Software Version 460		2026/06/23 06:03:24		
TRACK	2026-06-23 13:44:13	T1	-0.6334629189	-76.1507939547	9929969.0664509	371944.553131821		False	False			226.26			2026/06/23 11:03:44+00	garmin GPSMAP 65 Software Version 460		2026/06/23 06:03:44		
TRACK	2026-06-23 13:44:13	T1	-0.6334724743	-76.1507763527	9929968.01051141	371946.512307096		False	False			226.62			2026/06/23 11:04:04+00	garmin GPSMAP 65 Software Version 460		2026/06/23 06:04:04		
TRACK	2026-06-23 13:44:13	T1	-0.6334914174	-76.1507519614	9929965.91690487	371949.227299467		False	False			226.58			2026/06/23 11:04:24+00	garmin GPSMAP 65 Software Version 460		2026/06/23 06:04:24		
TRACK	2026-06-23 13:44:13	T1	-0.6335224304	-76.1507604271	9929962.4881271	371948.285906427		False	False			228.25			2026/06/23 11:04:44+00	garmin GPSMAP 65 Software Version 460		2026/06/23 06:04:44		
TRACK	2026-06-23 13:44:13	T1	-0.6335088518	-76.150735952	9929963.98988191	371951.009426432		False	False			228.76			2026/06/23 11:05:04+00	garmin GPSMAP 65 Software Version 460		2026/06/23 06:05:04		
TRACK	2026-06-23 13:44:13	T1	-0.6334487535	-76.1506941263	9929970.63494028	371955.662766446		False	False			229.68			2026/06/23 11:05:24+00	garmin GPSMAP 65 Software Version 460		2026/06/23 06:05:24		
TRACK	2026-06-23 13:44:13	T1	-0.6335566286	-76.1508131493	9929958.70612308	371942.41925041		False	False			231.47			2026/06/23 11:05:44+00	garmin GPSMAP 65 Software Version 460		2026/06/23 06:05:44		
TRACK	2026-06-23 13:44:13	T1	-0.6334823649	-76.1507876683	9929966.91679994	371945.253227761		False	False			231.58			2026/06/23 11:06:04+00	garmin GPSMAP 65 Software Version 460		2026/06/23 06:06:04		
