type	tident	ident	Latitude	Longitude	y_proj	x_proj	comment	new_trk	new_seg	display	color	altitude	depth	temp	time	model	filename	ltime	desc	link
TRACK	2026-06-10 17:33:00	T1	-0.6266331766	-76.1480053794	9930724.18047841	372254.729379547		False	False			257.55			2026/06/10 15:20:40+00	garmin GPSMAP 64sc WW Software Version 290		2026/06/10 10:20:40		
TRACK	2026-06-10 17:33:00	T1	-0.6265819632	-76.1479462031	9930729.8436917	372261.313918681		False	False			258.22			2026/06/10 15:21:00+00	garmin GPSMAP 64sc WW Software Version 290		2026/06/10 10:21:00		
TRACK	2026-06-10 17:33:00	T1	-0.6266175862	-76.1479388271	9930725.90565948	372262.135662886		False	False			258.49			2026/06/10 15:21:20+00	garmin GPSMAP 64sc WW Software Version 290		2026/06/10 10:21:20		
TRACK	2026-06-10 17:33:00	T1	-0.6266443245	-76.1479620449	9930722.949107	372259.552382356		False	False			258.1			2026/06/10 15:21:40+00	garmin GPSMAP 64sc WW Software Version 290		2026/06/10 10:21:40		
TRACK	2026-06-10 17:33:00	T1	-0.626692269	-76.147974534	9930717.64841746	372258.163621661		False	False			258.62			2026/06/10 15:22:00+00	garmin GPSMAP 64sc WW Software Version 290		2026/06/10 10:22:00		
TRACK	2026-06-10 17:33:00	T1	-0.6266771816	-76.1479300261	9930719.31745303	372263.116577377		False	False			258.54			2026/06/10 15:22:20+00	garmin GPSMAP 64sc WW Software Version 290		2026/06/10 10:22:20		
TRACK	2026-06-10 17:33:00	T1	-0.62667978	-76.1479257513	9930719.03029766	372263.592386385		False	False			258.69			2026/06/10 15:22:40+00	garmin GPSMAP 64sc WW Software Version 290		2026/06/10 10:22:40		
TRACK	2026-06-10 17:33:00	T1	-0.6266381219	-76.1479294393	9930723.63561524	372263.180936495		False	False			258.69			2026/06/10 15:23:00+00	garmin GPSMAP 64sc WW Software Version 290		2026/06/10 10:23:00		
TRACK	2026-06-10 17:33:00	T1	-0.6266374514	-76.1479349714	9930723.70960578	372262.565248231		False	False			258.92			2026/06/10 15:23:20+00	garmin GPSMAP 64sc WW Software Version 290		2026/06/10 10:23:20		
TRACK	2026-06-10 17:33:00	T1	-0.6265970506	-76.1479437724	9930728.17580102	372261.584798819		False	False			259.12			2026/06/10 15:23:40+00	garmin GPSMAP 64sc WW Software Version 290		2026/06/10 10:23:40		
TRACK	2026-06-10 17:33:00	T1	-0.6265962962	-76.1479607038	9930728.25878891	372259.700470897		False	False			259.23			2026/06/10 15:24:00+00	garmin GPSMAP 64sc WW Software Version 290		2026/06/10 10:24:00		
