type	tident	ident	Latitude	Longitude	y_proj	x_proj	comment	new_trk	new_seg	display	color	altitude	depth	temp	time	model	filename	ltime	desc	link
TRACK	2026-07-15 15:23:13	T1	-0.626162868	-76.1451079231	9930776.24480468	372577.178188516		False	False			225.78			2026/07/15 11:53:44+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:53:44		
TRACK	2026-07-15 15:23:13	T1	-0.6261261553	-76.1450728867	9930780.3043335	372581.076528592		False	False			224.91			2026/07/15 11:54:04+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:54:04		
TRACK	2026-07-15 15:23:13	T1	-0.6261449307	-76.1450793408	9930778.22851108	372580.35870046		False	False			225.01			2026/07/15 11:54:24+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:54:24		
TRACK	2026-07-15 15:23:13	T1	-0.6261969823	-76.1450844537	9930772.4739575	372579.790939083		False	False			224.52			2026/07/15 11:54:44+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:54:44		
TRACK	2026-07-15 15:23:13	T1	-0.6261955574	-76.1450418737	9930772.63251877	372584.529663979		False	False			224.46			2026/07/15 11:55:04+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:55:04		
TRACK	2026-07-15 15:23:13	T1	-0.6261919532	-76.1450342461	9930773.03115716	372585.378458109		False	False			224.16			2026/07/15 11:55:24+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:55:24		
TRACK	2026-07-15 15:23:13	T1	-0.6261826493	-76.1450492498	9930774.05936087	372583.708460705		False	False			224.89			2026/07/15 11:55:44+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:55:44		
TRACK	2026-07-15 15:23:13	T1	-0.6261839904	-76.145061655	9930773.91079747	372582.32790932		False	False			225.23			2026/07/15 11:56:04+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:56:04		
TRACK	2026-07-15 15:23:13	T1	-0.6261737645	-76.1450304743	9930775.04205325	372585.797785251		False	False			224.79			2026/07/15 11:56:24+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:56:24		
TRACK	2026-07-15 15:23:13	T1	-0.6262180209	-76.1450539436	9930770.14883154	372583.186938489		False	False			224.6			2026/07/15 11:56:44+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:56:44		
