type	tident	ident	Latitude	Longitude	y_proj	x_proj	comment	new_trk	new_seg	display	color	altitude	depth	temp	time	model	filename	ltime	desc	link
TRACK	2026-07-16 15:57:46	T1	-0.6371631939	-76.1475916486	9929560.07083415	372301.031003078		False	False			211.73			2026/07/16 11:19:18+00	garmin GPSMAP 65 Software Version 460		2026/07/16 06:19:18		
TRACK	2026-07-16 15:57:46	T1	-0.6371735875	-76.1475794949	9929558.92209698	372302.383851554		False	False			212.17			2026/07/16 11:19:38+00	garmin GPSMAP 65 Software Version 460		2026/07/16 06:19:38		
TRACK	2026-07-16 15:57:46	T1	-0.6371990684	-76.1475719512	9929556.10530677	372303.224021946		False	False			213.57			2026/07/16 11:19:58+00	garmin GPSMAP 65 Software Version 460		2026/07/16 06:19:58		
TRACK	2026-07-16 15:57:46	T1	-0.6372629385	-76.1475397646	9929549.04510553	372306.8076608		False	False			214.37			2026/07/16 11:20:18+00	garmin GPSMAP 65 Software Version 460		2026/07/16 06:20:18		
TRACK	2026-07-16 15:57:46	T1	-0.6372979749	-76.1475680955	9929545.17104143	372303.655561139		False	False			217.48			2026/07/16 11:20:38+00	garmin GPSMAP 65 Software Version 460		2026/07/16 06:20:38		
TRACK	2026-07-16 15:57:46	T1	-0.6372976396	-76.1475512479	9929545.20852744	372305.530532256		False	False			221			2026/07/16 11:20:58+00	garmin GPSMAP 65 Software Version 460		2026/07/16 06:20:58		
TRACK	2026-07-16 15:57:46	T1	-0.6372531317	-76.1475555226	9929550.12888108	372305.053702109		False	False			221			2026/07/16 11:21:18+00	garmin GPSMAP 65 Software Version 460		2026/07/16 06:21:18		
TRACK	2026-07-16 15:57:46	T1	-0.6372222863	-76.1475478951	9929553.53910628	372305.901811412		False	False			218.68			2026/07/16 11:21:38+00	garmin GPSMAP 65 Software Version 460		2026/07/16 06:21:38		
TRACK	2026-07-16 15:57:46	T1	-0.6372070312	-76.1475329753	9929555.22596562	372307.5618691		False	False			218.11			2026/07/16 11:21:58+00	garmin GPSMAP 65 Software Version 460		2026/07/16 06:21:58		
TRACK	2026-07-16 15:57:46	T1	-0.6372036785	-76.1475658324	9929555.59580039	372303.905100372		False	False			219.29			2026/07/16 11:22:18+00	garmin GPSMAP 65 Software Version 460		2026/07/16 06:22:18		
TRACK	2026-07-16 15:57:46	T1	-0.6371711567	-76.1475791596	9929559.19083631	372302.421107428		False	False			219.76			2026/07/16 11:22:38+00	garmin GPSMAP 65 Software Version 460		2026/07/16 06:22:38		
TRACK	2026-07-16 15:57:46	T1	-0.6371657923	-76.1475794949	9929559.78387583	372302.383659582		False	False			221.34			2026/07/16 11:22:58+00	garmin GPSMAP 65 Software Version 460		2026/07/16 06:22:58		
TRACK	2026-07-16 15:57:46	T1	-0.6372114737	-76.1475752201	9929554.73378878	372302.860529645		False	False			221.78			2026/07/16 11:23:18+00	garmin GPSMAP 65 Software Version 460		2026/07/16 06:23:18		
TRACK	2026-07-16 15:57:46	T1	-0.6372013316	-76.1476238351	9929555.85381799	372297.44988756		False	False			222			2026/07/16 11:23:38+00	garmin GPSMAP 65 Software Version 460		2026/07/16 06:23:38		
TRACK	2026-07-16 15:57:46	T1	-0.6372051872	-76.1476270203	9929555.42749279	372297.095499713		False	False			222.68			2026/07/16 11:23:58+00	garmin GPSMAP 65 Software Version 460		2026/07/16 06:23:58		
TRACK	2026-07-16 15:57:46	T1	-0.6372099649	-76.1475943308	9929554.90011659	372300.733651316		False	False			224.9			2026/07/16 11:24:18+00	garmin GPSMAP 65 Software Version 460		2026/07/16 06:24:18		
TRACK	2026-07-16 15:57:46	T1	-0.6372342724	-76.1475964263	9929552.21280969	372300.501040552		False	False			224.87			2026/07/16 11:24:38+00	garmin GPSMAP 65 Software Version 460		2026/07/16 06:24:38		
TRACK	2026-07-16 15:57:46	T1	-0.6372458395	-76.1476427782	9929550.93288853	372295.342794906		False	False			224.19			2026/07/16 11:24:58+00	garmin GPSMAP 65 Software Version 460		2026/07/16 06:24:58		
TRACK	2026-07-16 15:57:46	T1	-0.6372655369	-76.1476176325	9929548.75591516	372298.141760009		False	False			223.09			2026/07/16 11:25:18+00	garmin GPSMAP 65 Software Version 460		2026/07/16 06:25:18		
TRACK	2026-07-16 15:57:46	T1	-0.6372660398	-76.1476313788	9929548.69997746	372296.611938489		False	False			221.89			2026/07/16 11:25:38+00	garmin GPSMAP 65 Software Version 460		2026/07/16 06:25:38		
TRACK	2026-07-16 15:57:46	T1	-0.6372163352	-76.1476056464	9929554.19558343	372299.474488352		False	False			221.31			2026/07/16 11:25:58+00	garmin GPSMAP 65 Software Version 460		2026/07/16 06:25:58		
TRACK	2026-07-16 15:57:46	T1	-0.6372226216	-76.147577567	9929553.50130237	372302.599616308		False	False			221.36			2026/07/16 11:26:18+00	garmin GPSMAP 65 Software Version 460		2026/07/16 06:26:18		
TRACK	2026-07-16 15:57:46	T1	-0.6371662952	-76.1475446261	9929559.72914341	372306.264241457		False	False			221.36			2026/07/16 11:26:38+00	garmin GPSMAP 65 Software Version 460		2026/07/16 06:26:38		
TRACK	2026-07-16 15:57:46	T1	-0.6371844839	-76.1475666706	9929557.71779064	372303.811343879		False	False			220.41			2026/07/16 11:26:58+00	garmin GPSMAP 65 Software Version 460		2026/07/16 06:26:58		
TRACK	2026-07-16 15:57:46	T1	-0.6372068636	-76.1475552712	9929555.24394145	372305.080541035		False	False			220.01			2026/07/16 11:27:18+00	garmin GPSMAP 65 Software Version 460		2026/07/16 06:27:18		
TRACK	2026-07-16 15:57:46	T1	-0.6372227892	-76.1475604679	9929553.48319771	372304.502589428		False	False			219.03			2026/07/16 11:27:38+00	garmin GPSMAP 65 Software Version 460		2026/07/16 06:27:38		
TRACK	2026-07-16 15:57:46	T1	-0.63722983	-76.1475693528	9929552.70459938	372303.51395704		False	False			217.93			2026/07/16 11:27:58+00	garmin GPSMAP 65 Software Version 460		2026/07/16 06:27:58		
TRACK	2026-07-16 15:57:46	T1	-0.6372197717	-76.1476449575	9929553.81469506	372295.099617236		False	False			218.33			2026/07/16 11:28:18+00	garmin GPSMAP 65 Software Version 460		2026/07/16 06:28:18		
TRACK	2026-07-16 15:57:46	T1	-0.6372361165	-76.1476429459	9929552.00778637	372295.323891985		False	False			218.75			2026/07/16 11:28:38+00	garmin GPSMAP 65 Software Version 460		2026/07/16 06:28:38		
