type	tident	ident	Latitude	Longitude	y_proj	x_proj	comment	new_trk	new_seg	display	color	altitude	depth	temp	time	model	filename	ltime	desc	link
TRACK	2026-06-23 13:45:06	T1	-0.633478174	-76.1506874207	9929967.38259262	371956.409760291		False	False			223.87			2026/06/23 11:01:55+00	garmin GPSMAP 65 Software Version 460		2026/06/23 06:01:55		
TRACK	2026-06-23 13:45:06	T1	-0.6334685348	-76.1506825592	9929968.44835159	371956.95056385		False	False			223.23			2026/06/23 11:02:15+00	garmin GPSMAP 65 Software Version 460		2026/06/23 06:02:15		
TRACK	2026-06-23 13:45:06	T1	-0.6334727257	-76.1506731715	9929967.98526862	371957.995431343		False	False			223.89			2026/06/23 11:02:35+00	garmin GPSMAP 65 Software Version 460		2026/06/23 06:02:35		
TRACK	2026-06-23 13:45:06	T1	-0.6335007213	-76.1506566592	9929964.89068979	371959.833785649		False	False			222.47			2026/06/23 11:02:55+00	garmin GPSMAP 65 Software Version 460		2026/06/23 06:02:55		
TRACK	2026-06-23 13:45:06	T1	-0.6334734801	-76.1507022567	9929967.9011489	371954.758534793		False	False			223.17			2026/06/23 11:03:15+00	garmin GPSMAP 65 Software Version 460		2026/06/23 06:03:15		
TRACK	2026-06-23 13:45:06	T1	-0.6334437244	-76.1506609339	9929971.19174076	371959.356651622		False	False			223.4			2026/06/23 11:03:35+00	garmin GPSMAP 65 Software Version 460		2026/06/23 06:03:35		
TRACK	2026-06-23 13:45:06	T1	-0.6334601529	-76.1506520491	9929969.37574661	371960.345851385		False	False			224.19			2026/06/23 11:03:55+00	garmin GPSMAP 65 Software Version 460		2026/06/23 06:03:55		
TRACK	2026-06-23 13:45:06	T1	-0.6334779225	-76.1506513786	9929967.41128736	371960.4209081		False	False			223.55			2026/06/23 11:04:15+00	garmin GPSMAP 65 Software Version 460		2026/06/23 06:04:15		
TRACK	2026-06-23 13:45:06	T1	-0.6334533636	-76.150652552	9929970.12630909	371960.289716574		False	False			222.78			2026/06/23 11:04:35+00	garmin GPSMAP 65 Software Version 460		2026/06/23 06:04:35		
TRACK	2026-06-23 13:45:06	T1	-0.6334677804	-76.1506697349	9929968.53206943	371958.377771885		False	False			222.08			2026/06/23 11:04:55+00	garmin GPSMAP 65 Software Version 460		2026/06/23 06:04:55		
