type	tident	ident	Latitude	Longitude	y_proj	x_proj	comment	new_trk	new_seg	display	color	altitude	depth	temp	time	model	filename	ltime	desc	link
TRACK	2026-06-10 10:54:34	T1	-0.6256921403	-76.151266275	9930828.13487798	371891.798524337		False	False			248.87			2026/06/10 15:10:04+00	garmin GPSMAP 64 Software Version 300		2026/06/10 10:10:04		
TRACK	2026-06-10 10:54:34	T1	-0.6257013604	-76.1511598248	9930827.11817135	371903.645695317		False	False			248.91			2026/06/10 15:10:24+00	garmin GPSMAP 64 Software Version 300		2026/06/10 10:10:24		
TRACK	2026-06-10 10:54:34	T1	-0.6257021148	-76.1510576494	9930827.03726559	371915.016913796		False	False			248.83			2026/06/10 15:10:44+00	garmin GPSMAP 64 Software Version 300		2026/06/10 10:10:44		
TRACK	2026-06-10 10:54:34	T1	-0.6257122569	-76.1510281451	9930825.91675022	371918.300722133		False	False			248.51			2026/06/10 15:11:04+00	garmin GPSMAP 64 Software Version 300		2026/06/10 10:11:04		
TRACK	2026-06-10 10:54:34	T1	-0.6257301942	-76.1508837249	9930823.93726097	371934.373821569		False	False			248.31			2026/06/10 15:11:24+00	garmin GPSMAP 64 Software Version 300		2026/06/10 10:11:24		
TRACK	2026-06-10 10:54:34	T1	-0.6257452816	-76.1507772747	9930822.27190838	371946.221133102		False	False			248.2			2026/06/10 15:11:44+00	garmin GPSMAP 64 Software Version 300		2026/06/10 10:11:44		
TRACK	2026-06-10 10:54:34	T1	-0.6257899571	-76.1507336888	9930817.33397895	371951.072933398		False	False			248.03			2026/06/10 15:12:04+00	garmin GPSMAP 64 Software Version 300		2026/06/10 10:12:04		
TRACK	2026-06-10 10:54:34	T1	-0.6258158572	-76.1506304238	9930814.47317632	371962.566022434		False	False			248.17			2026/06/10 15:12:24+00	garmin GPSMAP 64 Software Version 300		2026/06/10 10:12:24		
TRACK	2026-06-10 10:54:34	T1	-0.6258776318	-76.1505476106	9930807.64585469	371971.783880709		False	False			247.87			2026/06/10 15:12:44+00	garmin GPSMAP 64 Software Version 300		2026/06/10 10:12:44		
TRACK	2026-06-10 10:54:34	T1	-0.625849301	-76.1504774541	9930810.77961139	371979.590977239		False	False			246.98			2026/06/10 15:13:04+00	garmin GPSMAP 64 Software Version 300		2026/06/10 10:13:04		
TRACK	2026-06-10 10:54:34	T1	-0.6258534919	-76.1504743528	9930810.31637217	371979.936225494		False	False			246.88			2026/06/10 15:13:24+00	garmin GPSMAP 64 Software Version 300		2026/06/10 10:13:24		
TRACK	2026-06-10 10:54:34	T1	-0.6257804856	-76.15034963	9930818.39045344	371993.814973898		False	False			246.28			2026/06/10 15:13:44+00	garmin GPSMAP 64 Software Version 300		2026/06/10 10:13:44		
TRACK	2026-06-10 10:54:34	T1	-0.6257623807	-76.1502855923	9930820.39356018	372000.941351128		False	False			246.01			2026/06/10 15:14:04+00	garmin GPSMAP 64 Software Version 300		2026/06/10 10:14:04		
