type	tident	ident	Latitude	Longitude	y_proj	x_proj	comment	new_trk	new_seg	display	color	altitude	depth	temp	time	model	filename	ltime	desc	link
TRACK	2026-07-02 16:22:31	T1	-0.6323010195	-76.1501053814	9930097.53446199	372021.156512339		False	False			225.92			2026/07/02 11:44:00+00	garmin GPSMAP 65 Software Version 460		2026/07/02 06:44:00		
TRACK	2026-07-02 16:22:31	T1	-0.632290123	-76.1501297727	9930098.73849698	372018.441718185		False	False			226.12			2026/07/02 11:44:20+00	garmin GPSMAP 65 Software Version 460		2026/07/02 06:44:20		
TRACK	2026-07-02 16:22:31	T1	-0.6322784722	-76.1501039565	9930100.02715971	372021.314538364		False	False			226.27			2026/07/02 11:44:40+00	garmin GPSMAP 65 Software Version 460		2026/07/02 06:44:40		
TRACK	2026-07-02 16:22:31	T1	-0.6322850939	-76.1501187924	9930099.29474778	372019.663601376		False	False			226.27			2026/07/02 11:45:00+00	garmin GPSMAP 65 Software Version 460		2026/07/02 06:45:00		
TRACK	2026-07-02 16:22:31	T1	-0.6322722696	-76.1501019448	9930100.71292285	372021.538270153		False	False			226.26			2026/07/02 11:45:20+00	garmin GPSMAP 65 Software Version 460		2026/07/02 06:45:20		
TRACK	2026-07-02 16:22:31	T1	-0.6322858483	-76.1501089856	9930099.21158869	372020.755026463		False	False			226.91			2026/07/02 11:45:40+00	garmin GPSMAP 65 Software Version 460		2026/07/02 06:45:40		
TRACK	2026-07-02 16:22:31	T1	-0.6322897878	-76.1501639709	9930098.77471099	372014.635764924		False	False			227.81			2026/07/02 11:46:00+00	garmin GPSMAP 65 Software Version 460		2026/07/02 06:46:00		
TRACK	2026-07-02 16:22:31	T1	-0.6323580164	-76.1502222251	9930091.2304253	372008.154279601		False	False			227.5			2026/07/02 11:46:20+00	garmin GPSMAP 65 Software Version 460		2026/07/02 06:46:20		
TRACK	2026-07-02 16:22:31	T1	-0.6323936395	-76.1502839997	9930087.29067535	372001.280207497		False	False			227.14			2026/07/02 11:46:39+00	garmin GPSMAP 65 Software Version 460		2026/07/02 06:46:39		
TRACK	2026-07-02 16:22:31	T1	-0.6325345393	-76.1502857599	9930071.71379204	372001.087765866		False	False			225.69			2026/07/02 11:47:00+00	garmin GPSMAP 65 Software Version 460		2026/07/02 06:47:00		
TRACK	2026-07-02 16:22:31	T1	-0.6326210406	-76.1503259931	9930062.14985533	371996.612300773		False	False			225.01			2026/07/02 11:47:19+00	garmin GPSMAP 65 Software Version 460		2026/07/02 06:47:19		
TRACK	2026-07-02 16:22:31	T1	-0.6327132415	-76.1503638793	9930051.95587058	371992.398175283		False	False			225.12			2026/07/02 11:47:40+00	garmin GPSMAP 65 Software Version 460		2026/07/02 06:47:40		
TRACK	2026-07-02 16:22:31	T1	-0.632776022	-76.1503479537	9930045.01571563	371994.172087107		False	False			224.56			2026/07/02 11:48:00+00	garmin GPSMAP 65 Software Version 460		2026/07/02 06:48:00		
TRACK	2026-07-02 16:22:31	T1	-0.6328669656	-76.1504031904	9930034.96030006	371988.026980489		False	False			223.77			2026/07/02 11:48:20+00	garmin GPSMAP 65 Software Version 460		2026/07/02 06:48:20		
TRACK	2026-07-02 16:22:31	T1	-0.6329323445	-76.1504395679	9930027.73159398	371983.980102737		False	False			223.63			2026/07/02 11:48:40+00	garmin GPSMAP 65 Software Version 460		2026/07/02 06:48:40		
TRACK	2026-07-02 16:22:31	T1	-0.6330485176	-76.1504407413	9930014.88832547	371983.852363436		False	False			221.96			2026/07/02 11:49:00+00	garmin GPSMAP 65 Software Version 460		2026/07/02 06:49:00		
TRACK	2026-07-02 16:22:31	T1	-0.6331666186	-76.1504553258	9930001.83159135	371982.23214		False	False			220.91			2026/07/02 11:49:20+00	garmin GPSMAP 65 Software Version 460		2026/07/02 06:49:20		
TRACK	2026-07-02 16:22:31	T1	-0.6332197599	-76.1505463533	9929995.95443342	371972.102921008		False	False			219.12			2026/07/02 11:49:40+00	garmin GPSMAP 65 Software Version 460		2026/07/02 06:49:40		
TRACK	2026-07-02 16:22:31	T1	-0.6333334185	-76.1505622789	9929983.38878448	371970.333337503		False	False			218.3			2026/07/02 11:50:00+00	garmin GPSMAP 65 Software Version 460		2026/07/02 06:50:00		
TRACK	2026-07-02 16:22:31	T1	-0.6334318221	-76.1506301723	9929972.50833138	371962.779842376		False	False			216.78			2026/07/02 11:50:20+00	garmin GPSMAP 65 Software Version 460		2026/07/02 06:50:20		
TRACK	2026-07-02 16:22:31	T1	-0.6334101968	-76.1507283244	9929974.89663941	371951.855886055		False	False			215.17			2026/07/02 11:50:40+00	garmin GPSMAP 65 Software Version 460		2026/07/02 06:50:40		
TRACK	2026-07-02 16:22:31	T1	-0.6334473286	-76.1507479381	9929970.7911368	371949.673973286		False	False			213.08			2026/07/02 11:51:00+00	garmin GPSMAP 65 Software Version 460		2026/07/02 06:51:00		
TRACK	2026-07-02 16:22:31	T1	-0.6334500946	-76.1507511232	9929970.48526953	371949.319568868		False	False			212.26			2026/07/02 11:51:20+00	garmin GPSMAP 65 Software Version 460		2026/07/02 06:51:20		
TRACK	2026-07-02 16:22:31	T1	-0.6334506813	-76.1507846508	9929970.41957966	371945.588269844		False	False			211.17			2026/07/02 11:51:40+00	garmin GPSMAP 65 Software Version 460		2026/07/02 06:51:40		
TRACK	2026-07-02 16:22:31	T1	-0.6334483344	-76.1507719941	9929970.67934843	371946.996786499		False	False			210.18			2026/07/02 11:52:00+00	garmin GPSMAP 65 Software Version 460		2026/07/02 06:52:00		
TRACK	2026-07-02 16:22:31	T1	-0.6334548723	-76.15073964	9929969.95736607	371950.59766067		False	False			210.92			2026/07/02 11:52:20+00	garmin GPSMAP 65 Software Version 460		2026/07/02 06:52:20		
TRACK	2026-07-02 16:22:31	T1	-0.6334430538	-76.1507871654	9929971.26275766	371945.308230729		False	False			210.24			2026/07/02 11:52:40+00	garmin GPSMAP 65 Software Version 460		2026/07/02 06:52:40		
TRACK	2026-07-02 16:22:31	T1	-0.6334609911	-76.150773	9929969.28009217	371946.885149825		False	False			211.21			2026/07/02 11:53:00+00	garmin GPSMAP 65 Software Version 460		2026/07/02 06:53:00		
TRACK	2026-07-02 16:22:31	T1	-0.6334490888	-76.1507435795	9929970.5966498	371950.159088576		False	False			211.43			2026/07/02 11:53:20+00	garmin GPSMAP 65 Software Version 460		2026/07/02 06:53:20		
TRACK	2026-07-02 16:22:31	T1	-0.6334589794	-76.1507361196	9929969.5034024	371950.989549631		False	False			210.96			2026/07/02 11:53:40+00	garmin GPSMAP 65 Software Version 460		2026/07/02 06:53:40		
TRACK	2026-07-02 16:22:31	T1	-0.6334846281	-76.1507353652	9929966.66788998	371951.074137121		False	False			208.48			2026/07/02 11:54:00+00	garmin GPSMAP 65 Software Version 460		2026/07/02 06:54:00		
