type	tident	ident	Latitude	Longitude	y_proj	x_proj	comment	new_trk	new_seg	display	color	altitude	depth	temp	time	model	filename	ltime	desc	link
TRACK	2026-07-15 15:21:15	T1	-0.6261469424	-76.1450538598	9930778.00673224	372583.194548174		False	False			227.83			2026/07/15 11:50:19+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:50:19		
TRACK	2026-07-15 15:21:15	T1	-0.6261723395	-76.1450632475	9930775.1987937	372582.150397473		False	False			228.67			2026/07/15 11:50:39+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:50:39		
TRACK	2026-07-15 15:21:15	T1	-0.6261857506	-76.1450596433	9930773.71625205	372582.55183539		False	False			229.27			2026/07/15 11:50:59+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:50:59		
TRACK	2026-07-15 15:21:15	T1	-0.626205951	-76.1450291332	9930771.4837911	372585.947814515		False	False			230.11			2026/07/15 11:51:19+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:51:19		
TRACK	2026-07-15 15:21:15	T1	-0.6262134947	-76.1450515967	9930770.64927086	372583.448017394		False	False			229.9			2026/07/15 11:51:39+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:51:39		
TRACK	2026-07-15 15:21:15	T1	-0.6261934619	-76.145069031	9930772.86352111	372581.507257622		False	False			228.83			2026/07/15 11:51:59+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:51:59		
TRACK	2026-07-15 15:21:15	T1	-0.6261875946	-76.1450615712	9930773.51234655	372582.337322522		False	False			229.03			2026/07/15 11:52:19+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:52:19		
TRACK	2026-07-15 15:21:15	T1	-0.6261667237	-76.1450277921	9930775.82049577	372586.096119225		False	False			228.54			2026/07/15 11:52:38+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:52:38		
TRACK	2026-07-15 15:21:15	T1	-0.6261537317	-76.1450295523	9930777.25674973	372585.899911555		False	False			227.64			2026/07/15 11:52:59+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:52:59		
TRACK	2026-07-15 15:21:15	T1	-0.6261423323	-76.145018572	9930778.51724765	372587.121641896		False	False			226.36			2026/07/15 11:53:19+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:53:19		
TRACK	2026-07-15 15:21:15	T1	-0.626148954	-76.1450412869	9930777.78465067	372584.593843982		False	False			226.07			2026/07/15 11:53:39+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:53:39		
TRACK	2026-07-15 15:21:15	T1	-0.6261708308	-76.1450510938	9930775.36587957	372583.502955195		False	False			227.05			2026/07/15 11:53:59+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:53:59		
TRACK	2026-07-15 15:21:15	T1	-0.6261518877	-76.1450462323	9930777.46020288	372584.043537642		False	False			227.28			2026/07/15 11:54:19+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:54:19		
TRACK	2026-07-15 15:21:15	T1	-0.6261455175	-76.1450394429	9930778.16460881	372584.798981106		False	False			227.72			2026/07/15 11:54:39+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:54:39		
TRACK	2026-07-15 15:21:15	T1	-0.6261611916	-76.1450564582	9930776.43138584	372582.905714427		False	False			227.47			2026/07/15 11:54:59+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:54:59		
TRACK	2026-07-15 15:21:15	T1	-0.6261125766	-76.1450327374	9930781.8064673	372585.54444569		False	False			227.48			2026/07/15 11:55:19+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:55:19		
TRACK	2026-07-15 15:21:15	T1	-0.6260766182	-76.1449908279	9930785.78277326	372590.207716361		False	False			229.3			2026/07/15 11:55:39+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:55:39		
TRACK	2026-07-15 15:21:15	T1	-0.6260809768	-76.1449855473	9930785.30104793	372590.795503423		False	False			230.56			2026/07/15 11:55:59+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:55:59		
TRACK	2026-07-15 15:21:15	T1	-0.6261333637	-76.1449919175	9930779.50939578	372590.087824089		False	False			231.56			2026/07/15 11:56:19+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:56:19		
TRACK	2026-07-15 15:21:15	T1	-0.6261534803	-76.1449887324	9930777.28553487	372590.442781929		False	False			231.37			2026/07/15 11:56:39+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:56:39		
TRACK	2026-07-15 15:21:15	T1	-0.6261229701	-76.1449571326	9930780.65927866	372593.958809995		False	False			231.5			2026/07/15 11:56:59+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:56:59		
TRACK	2026-07-15 15:21:15	T1	-0.6261493731	-76.1449332442	9930777.74094442	372596.618004902		False	False			230.98			2026/07/15 11:57:19+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:57:19		
TRACK	2026-07-15 15:21:15	T1	-0.6261544861	-76.1450074241	9930777.17388691	372588.362593297		False	False			231.51			2026/07/15 11:57:39+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:57:39		
TRACK	2026-07-15 15:21:15	T1	-0.626136465	-76.1449916661	9930779.16654574	372590.115877461		False	False			231.68			2026/07/15 11:57:59+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:57:59		
TRACK	2026-07-15 15:21:15	T1	-0.6261458527	-76.1450353358	9930778.12765149	372585.256071359		False	False			231.9			2026/07/15 11:58:19+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:58:19		
TRACK	2026-07-15 15:21:15	T1	-0.6261644606	-76.145058386	9930776.06994318	372582.691247097		False	False			231.74			2026/07/15 11:58:39+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:58:39		
TRACK	2026-07-15 15:21:15	T1	-0.6261260714	-76.1450189911	9930780.31491894	372587.074607308		False	False			231.51			2026/07/15 11:58:59+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:58:59		
TRACK	2026-07-15 15:21:15	T1	-0.6260990817	-76.1449788418	9930783.29967084	372591.542200535		False	False			232.77			2026/07/15 11:59:19+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:59:19		
TRACK	2026-07-15 15:21:15	T1	-0.6260998361	-76.1449969467	9930783.21583006	372589.527311218		False	False			232.85			2026/07/15 11:59:39+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:59:39		
TRACK	2026-07-15 15:21:15	T1	-0.6261287536	-76.1450251937	9930780.01824453	372586.384380189		False	False			234.59			2026/07/15 11:59:59+00	garmin GPSMAP 65 Software Version 460		2026/07/15 06:59:59		
TRACK	2026-07-15 15:21:15	T1	-0.6261326931	-76.1450169794	9930779.58292303	372587.298650759		False	False			234.69			2026/07/15 12:00:19+00	garmin GPSMAP 65 Software Version 460		2026/07/15 07:00:19		
TRACK	2026-07-15 15:21:15	T1	-0.6261107326	-76.1450539436	9930782.00981045	372583.184347653		False	False			234.48			2026/07/15 12:00:39+00	garmin GPSMAP 65 Software Version 460		2026/07/15 07:00:39		
TRACK	2026-07-15 15:21:15	T1	-0.6261532288	-76.145054698	9930777.31173527	372583.101416087		False	False			232.56			2026/07/15 12:00:59+00	garmin GPSMAP 65 Software Version 460		2026/07/15 07:00:59		
TRACK	2026-07-15 15:21:15	T1	-0.6261528935	-76.1450510938	9930777.3488911	372583.502522041		False	False			233.14			2026/07/15 12:01:19+00	garmin GPSMAP 65 Software Version 460		2026/07/15 07:01:19		
TRACK	2026-07-15 15:21:15	T1	-0.6261562463	-76.1449794285	9930776.9799731	372591.478286526		False	False			232.33			2026/07/15 12:01:39+00	garmin GPSMAP 65 Software Version 460		2026/07/15 07:01:39		
TRACK	2026-07-15 15:21:15	T1	-0.626174435	-76.14494632	9930774.96997354	372595.163394762		False	False			232.82			2026/07/15 12:01:59+00	garmin GPSMAP 65 Software Version 460		2026/07/15 07:01:59		
TRACK	2026-07-15 15:21:15	T1	-0.6262270734	-76.1449348368	9930769.15095153	372596.442639502		False	False			231.12			2026/07/15 12:02:19+00	garmin GPSMAP 65 Software Version 460		2026/07/15 07:02:19		
TRACK	2026-07-15 15:21:15	T1	-0.6262344494	-76.1449830327	9930768.33434541	372591.079060935		False	False			228.05			2026/07/15 12:02:39+00	garmin GPSMAP 65 Software Version 460		2026/07/15 07:02:39		
TRACK	2026-07-15 15:21:15	T1	-0.6262135785	-76.1449986231	9930770.64129441	372589.343489964		False	False			227.18			2026/07/15 12:02:59+00	garmin GPSMAP 65 Software Version 460		2026/07/15 07:02:59		
TRACK	2026-07-15 15:21:15	T1	-0.6262477767	-76.1450113636	9930766.8602917	372587.926416331		False	False			227.33			2026/07/15 12:03:19+00	garmin GPSMAP 65 Software Version 460		2026/07/15 07:03:19		
TRACK	2026-07-15 15:21:15	T1	-0.6262497883	-76.1449545342	9930766.6392861	372594.251050115		False	False			226.69			2026/07/15 12:03:39+00	garmin GPSMAP 65 Software Version 460		2026/07/15 07:03:39		
TRACK	2026-07-15 15:21:15	T1	-0.6262190267	-76.1449414585	9930770.04037251	372595.705511395		False	False			226.16			2026/07/15 12:03:59+00	garmin GPSMAP 65 Software Version 460		2026/07/15 07:03:59		
TRACK	2026-07-15 15:21:15	T1	-0.626179548	-76.144918995	9930774.40538335	372598.204537307		False	False			226.25			2026/07/15 12:04:19+00	garmin GPSMAP 65 Software Version 460		2026/07/15 07:04:19		
